TripId,DateId,StationId,TruckId,Waste
46904,78,77,150,39.45
46905,78,71,126,39.29
46906,78,43,148,32.95
46907,78,40,135,43.04
46908,78,77,152,37.66
46909,78,43,143,36.23
46910,78,43,143,35.2
46911,78,97,121,31.48
46912,78,43,143,41.3
46913,78,71,133,30.79
46914,78,40,135,36.4
46915,78,43,143,30.97
46916,78,40,135,34.18
46917,78,77,152,43.7
46918,78,71,126,36.67
46919,78,46,162,40.09
46920,78,97,121,38.87
46921,78,40,134,40.66
46922,78,40,135,33.18
46923,78,71,130,42.42
46924,78,43,143,44.92
46925,78,97,122,33.18
46926,78,40,134,30.09
46927,78,97,115,31.84
46928,78,46,161,30.96
46929,78,46,168,36.35
46930,78,40,134,37.26
46931,78,46,162,31.16
46932,78,77,160,32.71
46933,78,97,120,31.78
46934,78,40,137,33.08
46935,78,77,152,42.5
46936,78,77,152,37.13
46937,78,71,126,42.7
46938,78,40,136,35.85
46939,78,40,137,42.31
46940,78,97,120,36.03
46941,78,97,121,33.94
46942,78,40,136,38.55
46943,78,40,136,35.65
46944,78,46,162,43.71
46945,78,43,144,43.91
46946,78,77,152,36.35
46947,78,40,137,35.37
46948,78,97,122,33.63
46949,78,71,125,40.58
46950,78,97,122,42.68
46951,78,77,150,41.49
46952,78,43,143,34.47
46953,78,43,145,32.19
46954,78,97,115,44.88
46955,78,46,168,33.3
46956,78,97,120,42.59
46957,78,97,120,33.55
46958,78,43,148,44.9
46959,78,82,213,33.86
46960,78,81,192,44.43
46961,78,81,198,31.35
46962,78,47,170,38.28
46963,78,47,179,32.05
46964,78,48,189,30.33
46965,78,48,184,30.16
46966,78,47,178,43.43
46967,78,81,192,33.75
46968,78,82,211,36.11
46969,78,47,179,42.27
46970,78,81,198,32.08
46971,78,48,182,39.95
46972,78,48,182,32.47
46973,78,82,211,37.61
46974,78,47,178,41.36
46975,78,48,184,31.73
46976,78,82,211,37.45
46977,78,82,213,39.17
46978,78,48,182,37.77
46979,78,82,211,35.2
46980,78,81,198,36.94
46981,78,81,198,43.25
46982,78,81,192,39
46983,78,81,194,37.3
46984,78,48,188,41.32
46985,78,81,192,36.18
46986,78,47,179,37.26
46987,78,81,198,35.43
46988,78,82,211,39.12
46989,78,47,179,41.17
46990,78,47,179,44.55
46991,78,82,211,41.86
46992,78,82,211,32.5
46993,78,48,189,40.93
46994,78,47,170,38.09
46995,78,81,192,31.31
46996,78,47,179,34.06
46997,78,48,188,40.86
46998,78,81,192,31.33
46999,78,48,188,35.11
47000,78,81,191,32.95
47001,78,81,194,32.72
47002,78,47,179,36.82
47003,78,81,198,31.42
47004,78,47,179,39.95
47005,78,81,198,42
47006,78,47,179,35.69
47007,78,82,211,35.18
47008,78,47,178,35.02
47009,78,48,188,37.09
47010,78,81,194,39.43
47011,78,48,188,32.9
47012,78,81,198,41
47013,78,47,170,35.14
47014,78,47,179,38.27
47015,78,48,182,33.39
47016,78,48,189,39.66
47017,78,48,184,42.39
47018,78,47,170,41.1
47019,78,81,194,33.59
47020,78,82,213,35.39
47021,78,81,198,41.47
47022,78,81,194,35.64
47023,78,81,191,44.99
47024,78,82,211,34
47025,78,82,211,39
47026,78,48,184,34.59
47027,78,48,189,33.58
47028,78,48,182,37.31
47029,78,47,178,34.01
47030,78,47,170,41.77
47031,78,48,184,39.52
47032,78,47,179,41.3
47033,78,81,194,41.31
47034,78,48,182,35.44
47035,78,83,229,37.36
47036,78,19,232,43.31
47037,78,21,246,37.36
47038,78,19,233,31.92
47039,78,83,229,42.07
47040,78,21,246,36.91
47041,78,83,217,44.02
47042,78,21,240,41.19
47043,78,83,217,43.41
47044,78,19,232,36.9
47045,78,19,230,30.05
47046,78,83,217,35.63
47047,78,19,238,43.79
47048,78,19,232,31.68
47049,78,19,230,36.37
47050,78,19,233,32.66
47051,78,83,217,39.26
47052,78,83,229,37.96
47053,78,83,217,33.51
47054,78,21,240,44.91
47055,78,19,230,35.38
47056,78,19,230,35.47
47057,78,83,217,34.37
47058,78,21,244,38.54
47059,78,83,229,36.75
47060,78,21,240,41.52
47061,78,19,232,41.91
47062,78,21,246,41
47063,78,83,229,37.07
47064,78,19,232,34.06
47065,78,83,229,38.94
47066,78,83,229,42.21
47067,78,21,245,40.63
47068,78,83,217,38.28
47069,78,19,233,35.45
47070,78,19,238,40.76
47071,78,19,230,40.75
47072,78,83,229,44.29
47073,78,83,217,33.62
47074,78,83,229,39.61
47075,78,19,233,32.69
47076,78,83,217,35.65
47077,78,83,217,38.13
47078,78,83,229,44.7
47079,78,83,217,39.71
47080,78,83,217,38.36
47081,78,83,229,33.01
47082,78,21,240,39.82
47083,78,19,232,38.06
47084,78,83,217,34.57
47085,78,19,233,43.41
47086,78,21,240,44.38
47087,78,21,244,44.67
47088,78,19,230,36.58
47089,78,83,229,34.32
47090,78,21,240,38.37
47091,78,21,246,35.38
47092,78,19,230,35.71
47093,78,19,232,32.18
47094,78,83,229,33.46
47095,78,19,238,42.88
47096,78,21,240,41.96
47097,78,21,240,44.79
47098,78,19,232,33.4
47099,78,83,229,35.08
47100,78,19,232,43.14
47101,78,19,238,39.35
47102,78,83,217,33.01
47103,78,21,244,31.86
47104,78,19,230,35.48
47105,78,83,217,31.85
47106,78,19,232,33.01
47107,78,21,246,44.15
47108,78,83,217,31
47109,78,21,244,34.5
47110,78,19,232,32.02
47111,78,44,301,38.74
47112,78,44,301,34.12
47113,78,44,299,30.78
47114,78,31,283,31.69
47115,78,86,257,37.58
47116,78,57,272,42.6
47117,78,86,252,34.4
47118,78,31,276,31.48
47119,78,86,251,32.37
47120,78,31,277,30.1
47121,78,31,277,32.77
47122,78,84,262,34.04
47123,78,31,280,36.68
47124,78,32,288,39.68
47125,78,31,280,36.84
47126,78,31,276,30.2
47127,78,84,262,35.2
47128,78,32,291,37.58
47129,78,31,280,39.27
47130,78,31,280,43.73
47131,78,32,286,36.85
47132,78,57,275,40.97
47133,78,84,262,30.9
47134,78,57,275,31.93
47135,78,84,262,39.87
47136,78,44,297,32.64
47137,78,84,261,37.35
47138,78,31,277,37
47139,78,57,274,35.68
47140,78,44,301,31.58
47141,78,84,262,43.95
47142,78,31,276,37.62
47143,78,86,257,44.65
47144,78,57,274,37.76
47145,78,31,276,34.73
47146,78,86,251,42.86
47147,78,31,276,33.5
47148,78,84,266,42.32
47149,78,84,265,42.4
47150,78,57,272,39.44
47151,78,84,266,32.23
47152,78,32,290,33.04
47153,78,57,274,38.92
47154,78,84,266,30.53
47155,78,44,299,30.38
47156,78,84,262,30.5
47157,78,31,276,34.18
47158,78,84,266,40.2
47159,78,86,257,36.59
47160,78,32,286,41.69
47161,78,57,270,38.91
47162,78,57,275,43.2
47163,78,31,277,42.68
47164,78,32,288,37.35
47165,78,86,257,31.96
47166,78,31,280,42.01
47167,78,86,255,30.41
47168,78,84,262,41.56
47169,78,86,257,33.88
47170,78,86,255,34.03
47171,78,32,290,31.01
47172,78,31,280,34.68
47173,78,57,270,44.8
47174,78,57,272,32.03
47175,78,44,297,41.44
47176,78,32,286,36.59
47177,78,86,252,38.04
47178,78,31,276,36.59
47179,78,86,252,32.98
47180,78,86,257,30.35
47181,78,32,291,34.17
47182,78,31,283,37.14
47183,78,86,252,41.08
47184,78,57,275,30.81
47185,78,86,252,30.6
47186,78,31,283,33.71
47187,79,97,122,32.69
47188,79,97,121,43.72
47189,79,40,137,43.82
47190,79,97,120,35.4
47191,79,40,136,39.46
47192,79,43,145,39
47193,79,43,144,44.34
47194,79,43,144,42.8
47195,79,77,152,30.42
47196,79,77,150,38.53
47197,79,77,152,34.48
47198,79,71,130,42.38
47199,79,97,115,40.58
47200,79,71,130,44.14
47201,79,46,161,34.15
47202,79,40,137,30.19
47203,79,97,115,41.73
47204,79,71,126,36.34
47205,79,97,120,38.65
47206,79,97,115,36.73
47207,79,71,133,41.06
47208,79,43,144,41.95
47209,79,77,157,36.63
47210,79,43,143,37.08
47211,79,40,134,37.66
47212,79,71,126,40.61
47213,79,71,130,43.17
47214,79,43,145,33.58
47215,79,77,152,30.51
47216,79,40,137,43.14
47217,79,40,137,39.27
47218,79,43,145,36.48
47219,79,71,126,33.04
47220,79,71,126,39.07
47221,79,46,168,38.24
47222,79,71,125,38.69
47223,79,71,125,40.52
47224,79,77,157,30.28
47225,79,43,145,44.56
47226,79,46,161,37.32
47227,79,46,161,31.23
47228,79,71,130,37.45
47229,79,46,161,40.4
47230,79,97,122,39.62
47231,79,97,122,32.35
47232,79,43,144,43.4
47233,79,43,143,31.22
47234,79,71,133,30.3
47235,79,71,130,39.93
47236,79,43,143,42.26
47237,79,46,168,44.92
47238,79,71,133,33.35
47239,79,40,137,37.78
47240,79,71,125,34.96
47241,79,43,148,32.83
47242,79,46,168,32.88
47243,79,97,121,42.48
47244,79,43,144,33.89
47245,79,77,150,35.46
47246,79,43,145,34.67
47247,79,43,148,33.74
47248,79,97,120,44.66
47249,79,43,143,32.61
47250,79,46,161,44.38
47251,79,40,136,44.22
47252,79,46,162,32.71
47253,79,77,150,38.71
47254,79,46,161,44.94
47255,79,43,148,39.05
47256,79,40,137,42.01
47257,79,77,152,41.39
47258,79,46,161,31.26
47259,79,97,120,35.77
47260,79,71,125,44.61
47261,79,43,144,41.93
47262,79,77,150,30.18
47263,79,81,198,36.16
47264,79,81,194,42.6
47265,79,48,184,34.02
47266,79,48,188,38.43
47267,79,82,211,38.04
47268,79,82,213,33.05
47269,79,81,191,41.78
47270,79,48,188,37.09
47271,79,81,194,30.43
47272,79,82,213,30.62
47273,79,47,178,33.46
47274,79,48,188,42.9
47275,79,81,194,41.61
47276,79,47,179,37.78
47277,79,82,211,39.93
47278,79,82,213,43.01
47279,79,48,182,31.68
47280,79,81,191,34.71
47281,79,81,192,33.5
47282,79,82,213,40.97
47283,79,81,194,42.96
47284,79,82,211,30.56
47285,79,81,192,43.61
47286,79,81,194,33.02
47287,79,48,189,44.41
47288,79,82,211,41.86
47289,79,81,192,37.79
47290,79,47,178,44.94
47291,79,48,182,38.33
47292,79,82,211,36.79
47293,79,82,211,31.06
47294,79,82,211,40.17
47295,79,48,184,36.71
47296,79,47,178,32.45
47297,79,82,213,41.71
47298,79,48,184,32.63
47299,79,82,211,42.81
47300,79,47,170,43.25
47301,79,47,170,44.86
47302,79,47,170,34.12
47303,79,48,189,43.75
47304,79,82,211,42.42
47305,79,47,170,37.46
47306,79,48,188,36.7
47307,79,82,213,34.47
47308,79,48,182,39.11
47309,79,81,198,44.09
47310,79,82,213,44.88
47311,79,81,198,44.76
47312,79,48,182,35.97
47313,79,48,184,37.17
47314,79,81,194,40.39
47315,79,82,213,42.26
47316,79,47,170,30.8
47317,79,48,182,32.09
47318,79,82,213,35.1
47319,79,47,170,30.13
47320,79,81,198,35.95
47321,79,47,170,33.9
47322,79,82,213,43.17
47323,79,81,191,30.63
47324,79,82,213,31.42
47325,79,81,194,33.76
47326,79,47,179,42.71
47327,79,48,189,38.37
47328,79,48,189,32.2
47329,79,82,211,40.9
47330,79,82,211,39.78
47331,79,82,211,44.28
47332,79,81,192,39.23
47333,79,81,194,37.08
47334,79,82,211,38.37
47335,79,82,211,35.13
47336,79,48,189,39.53
47337,79,81,191,44.37
47338,79,47,179,36.36
47339,79,19,238,34.31
47340,79,83,229,35.32
47341,79,83,217,36.15
47342,79,83,229,33.29
47343,79,19,232,36.27
47344,79,83,217,31.81
47345,79,19,230,40.43
47346,79,19,238,35.05
47347,79,83,229,41.62
47348,79,83,217,44.43
47349,79,21,244,40.82
47350,79,21,244,44.2
47351,79,19,230,32.79
47352,79,21,245,33.32
47353,79,83,217,30.22
47354,79,21,246,37.53
47355,79,83,217,34.22
47356,79,83,217,36.78
47357,79,19,230,42.5
47358,79,19,230,41.6
47359,79,21,245,43.23
47360,79,19,232,41.85
47361,79,21,245,44.77
47362,79,21,244,44.16
47363,79,21,240,30.5
47364,79,83,217,44.06
47365,79,83,229,42.55
47366,79,21,240,41.12
47367,79,83,217,30.46
47368,79,21,245,37.59
47369,79,83,217,39.91
47370,79,83,229,43.88
47371,79,21,244,43.8
47372,79,21,240,43.92
47373,79,19,232,32.03
47374,79,21,245,42.72
47375,79,21,244,41.29
47376,79,83,217,34.06
47377,79,21,246,40.56
47378,79,19,233,41.25
47379,79,83,217,42.04
47380,79,83,229,42.88
47381,79,83,229,39.92
47382,79,83,217,38.44
47383,79,83,217,42.76
47384,79,83,217,37.34
47385,79,83,217,33.88
47386,79,83,217,34.31
47387,79,21,245,31.69
47388,79,83,229,31.18
47389,79,19,230,35.79
47390,79,83,217,39.23
47391,79,83,229,32.87
47392,79,21,244,32.52
47393,79,19,230,36.68
47394,79,19,230,40.99
47395,79,19,233,38.69
47396,79,19,233,41.47
47397,79,19,238,38.5
47398,79,83,217,35.41
47399,79,83,229,37.01
47400,79,19,238,43
47401,79,83,229,36.44
47402,79,83,217,36.94
47403,79,21,244,37.48
47404,79,21,240,31.24
47405,79,19,233,32.21
47406,79,19,233,43.02
47407,79,21,244,39.02
47408,79,19,238,38.78
47409,79,19,230,34.69
47410,79,83,217,39.28
47411,79,83,229,43.99
47412,79,83,229,38.1
47413,79,21,246,42.85
47414,79,19,232,33.6
47415,79,44,298,43.81
47416,79,31,276,42.61
47417,79,32,291,42.72
47418,79,84,261,39.95
47419,79,57,272,37.27
47420,79,44,301,35.9
47421,79,32,291,37.15
47422,79,84,265,36.89
47423,79,84,266,33.67
47424,79,32,288,44.01
47425,79,32,290,32.21
47426,79,57,274,31.59
47427,79,44,297,43.29
47428,79,86,252,42.54
47429,79,31,276,30.52
47430,79,57,274,34.01
47431,79,32,290,42.04
47432,79,31,277,31.33
47433,79,44,299,36.6
47434,79,31,276,41.26
47435,79,32,286,43.36
47436,79,44,297,44.84
47437,79,32,291,35.24
47438,79,84,261,41.96
47439,79,31,276,42.88
47440,79,84,265,37.03
47441,79,57,272,41.15
47442,79,32,290,31.02
47443,79,44,298,30.83
47444,79,86,257,39.38
47445,79,31,276,42.12
47446,79,32,291,30.42
47447,79,31,280,35.77
47448,79,32,291,35.97
47449,79,86,255,34.18
47450,79,31,276,35.9
47451,79,31,276,36.41
47452,79,44,299,39.67
47453,79,44,299,38.01
47454,79,32,286,35.93
47455,79,57,272,33.35
47456,79,31,277,38.76
47457,79,31,277,40.81
47458,79,31,283,41.93
47459,79,32,291,32.31
47460,79,57,275,32.33
47461,79,31,283,35.41
47462,79,84,261,33.69
47463,79,57,275,33.14
47464,79,31,280,34.68
47465,79,32,290,31.83
47466,79,57,272,44.44
47467,79,57,275,38.64
47468,79,84,266,43.47
47469,79,57,275,32.99
47470,79,31,283,37.8
47471,79,32,286,44.28
47472,79,32,290,40.05
47473,79,84,262,32.03
47474,79,44,297,34.35
47475,79,32,290,35.17
47476,79,32,288,43.91
47477,79,31,283,35.9
47478,79,44,301,32.71
47479,79,31,280,43.15
47480,79,31,277,30.52
47481,79,44,301,30.63
47482,79,31,276,36.07
47483,79,32,288,32.99
47484,79,44,298,35.25
47485,79,57,274,42
47486,79,84,265,44.85
47487,79,31,276,34.21
47488,79,44,301,38.12
47489,79,57,272,43.55
47490,79,57,275,35.87
47491,80,97,115,35.24
47492,80,46,169,39.39
47493,80,46,161,42.2
47494,80,71,125,39.87
47495,80,71,125,36.86
47496,80,77,150,37.22
47497,80,77,152,42.17
47498,80,43,144,38.45
47499,80,77,150,32.57
47500,80,97,115,35.55
47501,80,40,135,39.85
47502,80,71,130,32.59
47503,80,77,152,42.16
47504,80,71,130,35.45
47505,80,43,144,33.46
47506,80,71,130,34.36
47507,80,43,144,39.98
47508,80,40,134,35.3
47509,80,77,160,41.92
47510,80,71,126,35.89
47511,80,43,148,34.39
47512,80,71,130,33.57
47513,80,77,160,33.21
47514,80,71,126,35.38
47515,80,71,125,42.02
47516,80,77,150,30.11
47517,80,40,136,41.7
47518,80,71,126,37.02
47519,80,71,125,34.63
47520,80,77,160,44.39
47521,80,43,145,30.08
47522,80,97,122,32.48
47523,80,40,136,32.71
47524,80,71,126,31.09
47525,80,71,125,36.77
47526,80,71,126,31.33
47527,80,43,143,44.99
47528,80,40,136,38.02
47529,80,46,168,36.44
47530,80,97,120,43.52
47531,80,46,168,44.12
47532,80,77,152,38.18
47533,80,97,115,33.83
47534,80,43,143,35.19
47535,80,40,134,31.41
47536,80,40,136,31.02
47537,80,46,168,34.13
47538,80,43,145,38.18
47539,80,71,130,34.93
47540,80,97,115,30.84
47541,80,40,137,42.14
47542,80,77,150,37.84
47543,80,46,161,36.92
47544,80,97,120,44.57
47545,80,71,126,43.65
47546,80,46,162,33.92
47547,80,71,130,43.5
47548,80,97,115,32.43
47549,80,97,120,32.15
47550,80,40,135,35.22
47551,80,77,152,38.73
47552,80,46,169,38.95
47553,80,40,135,37.3
47554,80,40,136,42.25
47555,80,71,133,37.88
47556,80,97,122,32.33
47557,80,77,160,40.93
47558,80,97,120,43.9
47559,80,40,135,32.43
47560,80,46,161,40.72
47561,80,97,122,31.7
47562,80,97,120,44.07
47563,80,71,125,44.31
47564,80,77,152,37.55
47565,80,97,122,41.27
47566,80,46,161,37
47567,80,48,182,36.78
47568,80,81,192,34.77
47569,80,48,188,32.78
47570,80,82,211,39.21
47571,80,47,178,38.83
47572,80,81,192,34.76
47573,80,47,179,43.66
47574,80,47,170,31.25
47575,80,82,211,43.42
47576,80,81,192,43.25
47577,80,82,213,31.11
47578,80,82,213,41.6
47579,80,48,189,33.98
47580,80,48,182,32.05
47581,80,47,178,34.32
47582,80,82,213,38.86
47583,80,81,198,42.55
47584,80,47,179,35.78
47585,80,82,211,35.45
47586,80,81,198,37.75
47587,80,81,198,31.32
47588,80,47,179,34.81
47589,80,48,188,43.68
47590,80,48,189,44.26
47591,80,48,184,36.84
47592,80,81,198,40.84
47593,80,81,191,30.24
47594,80,82,211,42.81
47595,80,81,194,34.36
47596,80,82,211,38.03
47597,80,82,213,41.64
47598,80,48,188,31.31
47599,80,47,170,30.67
47600,80,48,184,35.89
47601,80,82,213,39.28
47602,80,48,189,43.2
47603,80,82,211,30.02
47604,80,47,179,42.21
47605,80,81,192,34.37
47606,80,48,182,30.23
47607,80,48,189,37.96
47608,80,47,170,32.47
47609,80,48,184,40.87
47610,80,48,184,37.24
47611,80,48,189,33.33
47612,80,47,178,42.01
47613,80,48,182,30.56
47614,80,47,178,39.04
47615,80,82,213,43.72
47616,80,81,198,35.85
47617,80,47,178,37.03
47618,80,81,194,31.95
47619,80,81,192,42.88
47620,80,82,213,31.41
47621,80,81,198,30.26
47622,80,82,213,43
47623,80,48,188,33.78
47624,80,48,182,35.71
47625,80,81,192,32.01
47626,80,82,211,39.4
47627,80,47,178,34.62
47628,80,47,170,39.55
47629,80,47,179,34.68
47630,80,48,182,38.47
47631,80,48,184,42.16
47632,80,82,213,35.4
47633,80,48,189,37.76
47634,80,81,194,42.49
47635,80,47,179,37.7
47636,80,48,184,37.29
47637,80,82,211,35.6
47638,80,81,198,34.84
47639,80,47,178,37.21
47640,80,81,198,37.23
47641,80,47,170,33.24
47642,80,81,198,40.62
47643,80,19,233,34.87
47644,80,21,244,35.66
47645,80,21,244,31.64
47646,80,83,229,30.3
47647,80,21,244,31.85
47648,80,19,233,31.89
47649,80,83,217,36.14
47650,80,21,246,44.44
47651,80,19,230,36.54
47652,80,19,232,40.64
47653,80,21,240,39.81
47654,80,83,217,44.5
47655,80,83,229,38.09
47656,80,21,245,41.73
47657,80,83,217,44.42
47658,80,21,246,33.32
47659,80,21,240,33.1
47660,80,21,246,43.69
47661,80,83,217,31.9
47662,80,19,230,35.07
47663,80,21,245,43.94
47664,80,19,232,39.84
47665,80,21,245,38.67
47666,80,83,217,41.11
47667,80,83,229,33.15
47668,80,83,217,44.77
47669,80,21,245,31.98
47670,80,83,217,44.61
47671,80,83,217,44.88
47672,80,83,229,39.85
47673,80,21,244,44.96
47674,80,21,245,36.6
47675,80,83,217,36.5
47676,80,19,230,43.18
47677,80,21,246,31.6
47678,80,83,229,30.54
47679,80,19,232,32.96
47680,80,83,217,34.23
47681,80,19,233,38.21
47682,80,21,244,43.98
47683,80,21,244,37.33
47684,80,19,233,43.02
47685,80,83,229,34.94
47686,80,21,244,31.17
47687,80,19,230,34.96
47688,80,21,246,31.63
47689,80,19,232,42.57
47690,80,83,229,44.75
47691,80,19,233,38.5
47692,80,19,238,31.68
47693,80,21,246,35.92
47694,80,19,232,40.23
47695,80,19,232,44.86
47696,80,19,230,42.16
47697,80,19,232,39.15
47698,80,21,240,34.42
47699,80,21,246,37.68
47700,80,19,230,33.87
47701,80,19,238,32.9
47702,80,83,217,34.26
47703,80,21,245,33.31
47704,80,21,240,31.96
47705,80,21,246,43.35
47706,80,21,244,30.57
47707,80,83,229,35.42
47708,80,21,244,30.13
47709,80,19,232,32.54
47710,80,83,217,30.25
47711,80,19,233,32.2
47712,80,19,233,37.97
47713,80,83,229,40.04
47714,80,19,233,35.7
47715,80,83,229,30.36
47716,80,21,244,34.93
47717,80,21,245,37.42
47718,80,83,229,40.64
47719,80,84,261,41.25
47720,80,31,283,34.2
47721,80,84,266,44.33
47722,80,32,286,33.65
47723,80,86,255,34.91
47724,80,84,265,33.33
47725,80,44,299,43.3
47726,80,57,270,34.08
47727,80,57,272,40.94
47728,80,86,252,44.13
47729,80,57,274,41.91
47730,80,84,261,32.1
47731,80,31,276,31.37
47732,80,86,251,38.18
47733,80,44,301,42.41
47734,80,84,262,41.29
47735,80,32,291,40.26
47736,80,84,265,32.28
47737,80,31,283,34.24
47738,80,86,257,42.87
47739,80,31,277,30.35
47740,80,44,297,36.01
47741,80,86,252,38.27
47742,80,57,274,35.92
47743,80,57,272,41.95
47744,80,44,297,35.81
47745,80,32,286,30.32
47746,80,86,257,37.99
47747,80,84,266,40.61
47748,80,32,290,33.68
47749,80,57,275,36.62
47750,80,31,276,41.31
47751,80,86,251,41
47752,80,84,265,33.68
47753,80,57,272,43.2
47754,80,31,276,34.85
47755,80,86,252,34.81
47756,80,44,297,41.88
47757,80,57,275,35.31
47758,80,84,266,32.84
47759,80,31,283,44.98
47760,80,31,277,42.07
47761,80,84,265,41.8
47762,80,32,288,34.19
47763,80,86,252,35.76
47764,80,32,286,32.53
47765,80,57,275,43.76
47766,80,57,272,30.02
47767,80,31,283,39.74
47768,80,44,298,43.18
47769,80,44,297,35.18
47770,80,31,277,35.59
47771,80,84,265,33.85
47772,80,86,251,39.16
47773,80,44,299,42.96
47774,80,32,291,38.7
47775,80,84,261,39.01
47776,80,32,290,36.39
47777,80,32,291,31.89
47778,80,86,257,31.83
47779,80,44,301,38.65
47780,80,57,274,33.92
47781,80,57,270,33.04
47782,80,57,270,40.39
47783,80,44,299,42.01
47784,80,32,290,36.34
47785,80,31,276,36.38
47786,80,44,299,32.27
47787,80,57,274,30.23
47788,80,44,297,36.88
47789,80,32,286,36.02
47790,80,86,252,34.93
47791,80,32,288,44.75
47792,80,86,251,38.15
47793,80,57,275,31.29
47794,80,44,299,33.41
47795,81,43,144,33.15
47796,81,71,133,37.39
47797,81,97,121,37.31
47798,81,46,168,35.97
47799,81,71,133,32.89
47800,81,71,125,44.37
47801,81,97,122,43.26
47802,81,46,169,44.92
47803,81,71,130,40.54
47804,81,40,136,35.62
47805,81,77,152,34.77
47806,81,46,169,36.31
47807,81,40,134,41.87
47808,81,71,126,30.19
47809,81,46,169,34.8
47810,81,71,133,41.89
47811,81,43,143,37.32
47812,81,46,169,40.06
47813,81,77,152,39.34
47814,81,43,145,31.48
47815,81,71,133,30.27
47816,81,97,120,39.12
47817,81,46,168,44.58
47818,81,40,134,40.69
47819,81,40,135,30.65
47820,81,43,148,41.79
47821,81,97,120,31.71
47822,81,97,120,38.15
47823,81,97,122,42.67
47824,81,97,121,38.61
47825,81,97,120,43.52
47826,81,71,125,34.05
47827,81,43,145,33.5
47828,81,71,126,34.07
47829,81,71,125,38.38
47830,81,46,162,35.3
47831,81,46,161,37.1
47832,81,46,162,42.85
47833,81,40,134,36.07
47834,81,46,162,30.65
47835,81,77,152,43.29
47836,81,43,144,32.89
47837,81,43,148,38.92
47838,81,46,161,36.32
47839,81,46,161,33.88
47840,81,71,133,44.56
47841,81,46,169,34.68
47842,81,46,169,33.39
47843,81,40,137,33.54
47844,81,46,162,42.86
47845,81,40,134,44.43
47846,81,43,143,34.84
47847,81,43,143,42
47848,81,77,152,40.46
47849,81,40,135,36.11
47850,81,77,157,30.17
47851,81,71,130,34.66
47852,81,46,161,30.27
47853,81,46,168,37.62
47854,81,46,161,34.25
47855,81,40,134,44.11
47856,81,40,134,34.4
47857,81,43,144,41.82
47858,81,77,157,39.72
47859,81,77,160,41.47
47860,81,46,168,37.11
47861,81,71,126,37.37
47862,81,77,152,34.33
47863,81,43,143,40.98
47864,81,97,120,34.01
47865,81,46,162,33.26
47866,81,97,120,33.22
47867,81,71,125,44.46
47868,81,71,126,38.87
47869,81,71,130,34.73
47870,81,71,130,39.84
47871,81,81,192,41.18
47872,81,82,213,39.3
47873,81,47,170,30.91
47874,81,82,211,30.05
47875,81,48,189,33.74
47876,81,82,211,33.6
47877,81,47,178,33.78
47878,81,81,192,36.67
47879,81,47,179,38.83
47880,81,82,211,30.91
47881,81,48,189,37.4
47882,81,82,213,31.79
47883,81,82,213,33.96
47884,81,82,211,36.75
47885,81,48,189,30.96
47886,81,81,198,40.65
47887,81,47,178,44.91
47888,81,47,179,43.47
47889,81,82,211,33.53
47890,81,48,188,41.8
47891,81,47,178,30.97
47892,81,82,213,32.54
47893,81,82,211,43.01
47894,81,47,178,34.75
47895,81,82,213,39.77
47896,81,47,179,30.79
47897,81,81,192,39.37
47898,81,48,189,40.96
47899,81,81,194,43.14
47900,81,82,211,38.69
47901,81,82,211,33.59
47902,81,82,213,44.04
47903,81,81,191,34.6
47904,81,81,198,37.59
47905,81,47,170,38.66
47906,81,81,191,42.98
47907,81,47,178,33.46
47908,81,48,189,34.53
47909,81,82,213,44.74
47910,81,82,211,42.57
47911,81,47,178,40.59
47912,81,81,198,31.34
47913,81,47,178,33.98
47914,81,47,170,44.12
47915,81,82,213,32.79
47916,81,47,179,41.17
47917,81,81,194,34.07
47918,81,82,213,43.23
47919,81,81,194,39.2
47920,81,48,189,38.75
47921,81,82,211,34.2
47922,81,48,184,33.01
47923,81,81,192,38.45
47924,81,47,178,33.06
47925,81,48,188,39.8
47926,81,48,188,36.51
47927,81,48,184,39.05
47928,81,47,170,42.45
47929,81,81,194,42.22
47930,81,47,170,36.64
47931,81,47,170,34.57
47932,81,48,189,31.99
47933,81,47,178,42.59
47934,81,48,188,40.49
47935,81,82,213,31.07
47936,81,47,178,38.77
47937,81,81,198,39.48
47938,81,81,198,38.24
47939,81,47,179,41.68
47940,81,47,170,34.76
47941,81,47,178,41.03
47942,81,82,213,36.84
47943,81,82,211,41.47
47944,81,48,182,39.4
47945,81,47,170,40.9
47946,81,82,211,34.2
47947,81,21,246,44.7
47948,81,19,232,36.85
47949,81,19,232,36.3
47950,81,83,229,31.21
47951,81,19,233,39.4
47952,81,21,245,31.21
47953,81,21,240,38.01
47954,81,21,240,38.56
47955,81,19,232,30.14
47956,81,19,233,42.44
47957,81,19,238,33.69
47958,81,83,217,30.99
47959,81,83,217,31.95
47960,81,21,245,39.75
47961,81,21,244,31.27
47962,81,83,229,36.48
47963,81,83,217,35.51
47964,81,19,230,44.76
47965,81,83,217,32.12
47966,81,21,244,33.24
47967,81,21,245,41.76
47968,81,19,230,44.46
47969,81,83,229,42.93
47970,81,19,232,38.34
47971,81,83,217,43.28
47972,81,21,240,31.2
47973,81,83,229,39.99
47974,81,19,232,43.63
47975,81,83,229,30.94
47976,81,83,229,31.01
47977,81,21,244,43.52
47978,81,19,233,39.7
47979,81,21,240,44.51
47980,81,21,240,36.61
